id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8780378,1 bedroom in large clean apt,2774528,Andrew,Brooklyn,Bushwick,40.70021,-73.92241,Private room,60,3,1,10/14/2015,0.02,1,0
8823472,Appartment in Lefferts Gardens,1415417,Lorenzo,Brooklyn,Prospect-Lefferts Gardens,40.65685,-73.95688,Entire home/apt,60,3,0,,,1,0
8844652,Quiet living room in Greenpoint 1BR,34738391,Rae,Brooklyn,Greenpoint,40.7308,-73.95394,Private room,60,1,4,10/23/2016,0.09,1,0
8880524,Attic Cove,3758073,Marcos,Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9567,Private room,60,3,9,7/28/2018,0.2,1,0
8881955,Big ass room in Brooklyn,46476909,Eric,Brooklyn,Crown Heights,40.67052,-73.95621,Private room,60,2,1,10/21/2015,0.02,1,0
8894773,Cozy bedroom in Bushwick,46323110,Dan,Brooklyn,Bushwick,40.6965,-73.91036,Private room,60,5,165,5/21/2019,3.63,2,261
8994058,Brooklyn Bliss 1,44929652,Lawanne,Brooklyn,East Flatbush,40.64335,-73.94888,Private room,60,2,9,7/1/2019,0.21,4,361
9049607,Room In Central and Spacious Williamsburg Loft!,14456700,Simone,Brooklyn,Williamsburg,40.71594,-73.95991,Private room,60,2,1,5/12/2019,0.52,1,0
9115832,Lge bedroom (2 pers) in Bushwick,47501348,Margot,Brooklyn,Bushwick,40.69824,-73.93231,Private room,60,1,0,,,1,0
9128491,Rooftop View from Brooklyn,47549695,Lena,Brooklyn,Crown Heights,40.67846,-73.96242,Private room,60,4,2,5/28/2016,0.05,1,0
9129113,Private Room in Bushwick - Brooklyn,17497762,Marco,Brooklyn,Bushwick,40.69836,-73.9212,Private room,60,3,1,12/14/2015,0.02,1,0
9185754,A Tree Grows in Brooklyn,46547144,Jane,Brooklyn,Williamsburg,40.70782,-73.95462,Private room,60,1,2,11/23/2015,0.05,1,0
9187221,Sunny room in the heart of Bushwick,36297318,Josh,Brooklyn,Bushwick,40.70269,-73.92626,Private room,60,1,0,,,1,0
9231791,Hip Bushwick apartment,47989547,Hannah,Brooklyn,Bushwick,40.69647,-73.92495,Private room,60,1,3,5/1/2016,0.07,1,0
9270122,Beautiful Room in Artistic Loft,48148603,Ricardo,Brooklyn,Greenpoint,40.73469,-73.95778,Private room,60,1,1,1/3/2016,0.02,1,0
9283104,Cozy room in heart of Brooklyn!,26885466,Sergey,Brooklyn,Midwood,40.61949,-73.95443,Private room,60,2,54,8/19/2017,1.22,1,0
9301562,Cozy Loft in Trendy Brooklyn area,48287405,Alicia,Brooklyn,Williamsburg,40.70644,-73.93759,Private room,60,1,0,,,1,0
9362344,Spacious Room in Trendy Brooklyn Area with Yard,820010,Liubov,Brooklyn,Bedford-Stuyvesant,40.69287,-73.94249,Private room,60,1,145,7/1/2019,3.26,3,313
9377185,Light-filled Room in Renovated Apt,1021134,Manny,Brooklyn,Williamsburg,40.7069,-73.96833,Private room,60,2,1,8/8/2016,0.03,1,0
9434495,Cozy room in a spacious house,48899796,Beth,Brooklyn,Midwood,40.62186,-73.95347,Private room,60,2,62,5/23/2019,1.45,2,107
9486961,Large Bright Bushwick Private Room!,49170998,Nina,Brooklyn,Bushwick,40.70138,-73.92168,Private room,60,7,3,1/1/2018,0.07,1,0
9511490,Williamsburg Secret Treasure with deck,240471,Roberto,Brooklyn,Williamsburg,40.70766,-73.94739,Private room,60,3,6,6/2/2017,0.14,2,188
9541753,2 Bedroom Prospect Heights Hideaway,11460541,Nick,Brooklyn,Prospect Heights,40.67939,-73.96631,Entire home/apt,60,1,1,6/22/2016,0.03,1,0
9586258,PRIVATE COSY ROOM IN BROOKLYN,27065592,Shane,Brooklyn,Clinton Hill,40.68402,-73.96094,Private room,60,1,2,1/2/2016,0.05,1,0
9630295,Beautiful Bed Stuy Brownstone Subl,49807145,Eric,Brooklyn,Bedford-Stuyvesant,40.68379,-73.94648,Private room,60,60,34,8/2/2018,0.79,1,189
9652170,Best Location in S. Williamsburg,49898234,Lemuel,Brooklyn,Williamsburg,40.71205,-73.95787,Private room,60,7,0,,,1,0
9714880,Brooklyn Artist Loft-Style,50152355,Kevin,Brooklyn,Bushwick,40.69715,-73.92243,Entire home/apt,60,14,0,,,1,0
9756729,Bright new apt in a luxury building,33349807,Dorit,Brooklyn,Bedford-Stuyvesant,40.6801,-73.92873,Entire home/apt,60,13,0,,,1,0
9775055,"Relaxing, Clean Room in Brooklyn",12974174,Brandy,Brooklyn,Crown Heights,40.66782,-73.92969,Private room,60,1,1,1/1/2016,0.02,1,0
9779960,Brooklyn NY min away from Manhattan,30793816,Sap,Brooklyn,Bushwick,40.68589,-73.91486,Private room,60,1,17,10/8/2017,0.4,1,205
9786021,"Beautiful & spacious room, Brooklyn",50442604,Beatriz,Brooklyn,Flatbush,40.63655,-73.95424,Private room,60,1,1,1/1/2016,0.02,1,0
9786543,Private bdrm in bedstuy brownstone,49293531,Aliza,Brooklyn,Bedford-Stuyvesant,40.68666,-73.92724,Private room,60,15,14,5/16/2019,0.38,3,251
9793213,Room in Williamsburg Flatshare,7036796,Julie,Brooklyn,Williamsburg,40.71891,-73.96133,Private room,60,5,0,,,1,0
9804243,Beautiful large bedroom in Brooklyn,2330750,Thomas,Brooklyn,Bedford-Stuyvesant,40.69027,-73.95021,Private room,60,3,4,8/17/2018,0.13,1,0
9826494,large room in 3 bedroom apartment,18215000,Haley,Brooklyn,Bedford-Stuyvesant,40.69573,-73.95345,Private room,60,2,1,9/1/2016,0.03,1,0
9826628,"Cozy Room, Huge Yard, Trendy Brooklyn",820010,Liubov,Brooklyn,Bedford-Stuyvesant,40.6913,-73.9406,Private room,60,1,113,6/27/2019,2.66,3,332
9862913,Room in Sunny Apt in Great Area,7532013,Jennifer,Brooklyn,Fort Greene,40.69431,-73.97316,Private room,60,3,1,1/27/2016,0.02,1,0
9921802,Sunny Cozy Room in Lovely Bed-Stuy,19844147,Emory,Brooklyn,Bedford-Stuyvesant,40.68125,-73.94044,Private room,60,3,8,2/10/2019,0.58,1,296
9924665,Private Room in Greenpoint,26714887,Anthony,Brooklyn,Greenpoint,40.73036,-73.95453,Private room,60,1,3,8/23/2016,0.07,2,0
9985852,Garden View Bedroom in Brownstone,310458,Emily,Brooklyn,Park Slope,40.66588,-73.97833,Private room,60,14,1,4/1/2016,0.03,2,0
9987543,Lovely Private Browstone Apt,9148721,Aurelie,Brooklyn,Bedford-Stuyvesant,40.68945,-73.94595,Private room,60,1,2,1/5/2016,0.05,2,0
10015340,Bedroom in Williamsburg Available!,51434460,DJ Timothy,Brooklyn,Williamsburg,40.70998,-73.95956,Private room,60,1,0,,,1,0
10049335,BEAUTIFUL ROOM IN HEART OF BROOKLYN,5065719,Melissa,Brooklyn,Greenpoint,40.73226,-73.95285,Private room,60,1,2,1/1/2016,0.05,1,0
10069601,Cozy bedroom in beautiful apartment,13358864,Matthew,Brooklyn,Bedford-Stuyvesant,40.69453,-73.94725,Private room,60,3,0,,,2,0
10091829,Cozy Apartment Close to Everything!,42332704,Connie,Brooklyn,Crown Heights,40.67176,-73.95937,Private room,60,1,0,,,1,0
10104130,"Bright, Spacious Brooklyn Space w/ Private Bath",51851212,Ugi,Brooklyn,Crown Heights,40.67418,-73.95958,Private room,60,1,4,8/26/2018,0.09,1,0
10175678,Townhouse in Williamsburg,10590489,Caroline,Brooklyn,Williamsburg,40.71367,-73.94228,Private room,60,2,7,5/11/2017,0.17,1,0
10200715,"Flatbush Manor, Industrial-Deco 1BR Apt",569864,Jason,Brooklyn,Prospect Heights,40.68007,-73.97317,Entire home/apt,60,2,12,11/26/2017,0.28,1,0
10280549,"Room 4, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64396,-73.96328,Private room,60,1,138,6/24/2019,3.36,2,122
10390481,STUDIO APARTMENT IN LUXURY BUILDING,53492531,Kyla,Brooklyn,Crown Heights,40.67778,-73.96091,Entire home/apt,60,1,2,1/25/2016,0.05,1,0
10405711,Williamsburg Luxury,9679291,Indiana,Brooklyn,Williamsburg,40.71077,-73.96259,Shared room,60,1,1,3/26/2016,0.03,1,0
10475047,Large Bohemian Room in Brownstone Apartment,24094081,Isabella,Brooklyn,Bushwick,40.69808,-73.93174,Private room,60,1,1,9/13/2016,0.03,1,0
10566341,Front Bedroom in Beautiful Apt,17191693,Moss,Brooklyn,Williamsburg,40.70732,-73.95466,Private room,60,2,18,1/4/2017,0.46,2,0
10659825,Private room,55060863,Rob,Brooklyn,Midwood,40.61155,-73.96337,Private room,60,1,1,4/18/2016,0.03,1,0
10679740,Spacious Cute room in Williamsburg,55165952,Liz,Brooklyn,Williamsburg,40.71507,-73.94093,Private room,60,1,0,,,1,0
10792883,"Cozy , peaceful place to relax",55853534,Megan,Brooklyn,Bedford-Stuyvesant,40.68542,-73.93965,Private room,60,4,0,,,1,0
10812136,well lit East Williamsburg apt.,4827009,Liat,Brooklyn,Williamsburg,40.70528,-73.94384,Private room,60,1,0,,,1,0
10886372,BK Bedroom in a Comfortable Apartment by the Park!,56410306,Cole,Brooklyn,Prospect-Lefferts Gardens,40.6607,-73.96168,Private room,60,1,0,,,1,0
11102591,Room in the heart of Williamsburg,4110759,Lorenzo,Brooklyn,Williamsburg,40.71725,-73.95392,Private room,60,7,0,,,1,0
11373565,Private room in Williamsburg,59609062,Evan,Brooklyn,Williamsburg,40.70718,-73.94672,Private room,60,1,0,,,1,0
11391101,Hip Bushwick right on the L train!,59756933,Magdalena,Brooklyn,Bushwick,40.70223,-73.9148,Private room,60,2,1,3/19/2016,0.02,1,0
11419512,Brand New Building/Apt - Great Area,59913399,Michael,Brooklyn,Williamsburg,40.71016,-73.96076,Private room,60,3,8,11/20/2018,0.36,1,3
11439208,1 bedroom in 2 bed-apt in the best of Brooklyn,9896078,Geraldine,Brooklyn,Williamsburg,40.71745,-73.9569,Private room,60,3,1,1/3/2017,0.03,1,0
11461331,Spacious & Sunny Urban Treehouse,12981247,Allison,Brooklyn,Crown Heights,40.67677,-73.93783,Private room,60,3,1,4/1/2016,0.03,1,0
11573695,Sunny Huge Bedroom in Brownstone,7041668,Karen,Brooklyn,Crown Heights,40.67075,-73.9447,Private room,60,1,0,,,1,0
11654372,Amazing Combo Bedroom/Living Space,6001746,Kevin,Brooklyn,Bushwick,40.70478,-73.92767,Private room,60,21,0,,,1,0
11817212,Spacious sun filled private room.,264366,Neil,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94118,Private room,60,2,0,,,1,0
11922306,Sunlit bright home.,63623329,Marina,Brooklyn,Crown Heights,40.67832,-73.95128,Private room,60,3,5,10/10/2016,0.13,1,0
11929230,Spacious Room in Williamsburg,31919152,Ryan,Brooklyn,Williamsburg,40.70878,-73.94441,Private room,60,7,0,,,1,0
12004175,Private Master Bedroom in Luxury Bu,13340829,Lin,Brooklyn,Crown Heights,40.67543,-73.96312,Private room,60,5,1,8/18/2016,0.03,1,0
12038773,Beautiful Sunny Fire Escape Room,64444742,Sushanti,Brooklyn,Bushwick,40.69305,-73.90825,Private room,60,2,21,6/11/2019,0.53,1,364
12153428,Comfy KING bed in modern NYC apt,65258815,Mrs. Alabi,Brooklyn,Crown Heights,40.67409,-73.92607,Private room,60,2,129,6/26/2019,3.32,2,39
12233692,Modern Room in a Duplex Loft,65598016,Ivana And Tami,Brooklyn,Crown Heights,40.66946,-73.95306,Private room,60,2,136,6/23/2019,3.45,1,346
12299794,Hawai memories,66309874,Rich,Brooklyn,Cypress Hills,40.68615,-73.87646,Private room,60,3,32,6/4/2019,0.81,3,90
12301028,NY historic brownstone,66309874,Rich,Brooklyn,Cypress Hills,40.68577,-73.8777,Private room,60,3,15,6/29/2019,0.41,3,90
12360322,Cozy Bdr 15 min from Manhattan!,11626567,Francisco,Brooklyn,Williamsburg,40.70661,-73.93642,Private room,60,1,2,4/17/2016,0.05,1,0
12365206,"Large Brooklyn Room, close to train",24038764,Nataly,Brooklyn,Cypress Hills,40.67708,-73.89236,Private room,60,3,2,7/13/2016,0.05,1,0
12425266,Violet Terrace,67208195,Clarissa,Brooklyn,Bedford-Stuyvesant,40.68607,-73.91761,Private room,60,2,53,7/7/2019,1.37,2,365
12433088,Simple Suite with Private Bathroom,65258815,Mrs. Alabi,Brooklyn,Crown Heights,40.6736,-73.92612,Entire home/apt,60,2,23,6/27/2019,6.22,2,33
12446548,Sunny Quiet Bedroom in Brooklyn,102525,David,Brooklyn,South Slope,40.66768,-73.98425,Private room,60,3,27,5/20/2019,0.71,2,308
12472230,Cozy Cat Cave in Bushwick,51520084,Samantha,Brooklyn,Bedford-Stuyvesant,40.69687,-73.93542,Private room,60,1,0,,,1,0
12492941,Spacious Room with Private a Patio!,67640934,Paulette,Brooklyn,Bedford-Stuyvesant,40.68361,-73.93845,Private room,60,2,34,9/27/2017,0.88,1,0
12509350,Williamsburg/GreenPoint Room,31376006,Carlos Esteban,Brooklyn,Greenpoint,40.72191,-73.94405,Private room,60,1,2,5/8/2016,0.05,1,0
12567631,Bedstuy Flat Sublet    3 WEEK MIN,3910530,Mathew,Brooklyn,Bedford-Stuyvesant,40.68459,-73.94993,Entire home/apt,60,1,0,,,1,0
12590964,"Private room in Charming, Cozy and Sunny Apt",1520629,Pillo,Brooklyn,Clinton Hill,40.68374,-73.96719,Private room,60,1,67,6/22/2019,1.85,1,310
12602212,Violet Sunset Room,67208195,Clarissa,Brooklyn,Bedford-Stuyvesant,40.68601,-73.91772,Private room,60,2,71,6/30/2019,1.84,2,363
12732671,"Sunny Room in Flatlands, Brooklyn!",69236458,Monique Ngozi,Brooklyn,Flatlands,40.62551,-73.93545,Private room,60,5,4,9/11/2018,0.12,1,346
12813068,NEW NICE CLEAN & COZY PRIVATE ROOM,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,40.68552,-73.9227,Private room,60,1,104,6/30/2019,2.68,3,293
12949605,"Large, sun-light room in Brownstone",14131713,Liz,Brooklyn,Bedford-Stuyvesant,40.68633,-73.93557,Private room,60,7,1,6/1/2016,0.03,2,0
12984535,Beautiful room in a spacious Brooklyn duplex,70181422,Chris And Zaneta,Brooklyn,Windsor Terrace,40.65256,-73.9798,Private room,60,1,1,8/14/2016,0.03,4,0
13064336,Cozy Private Bedroom - Williamsburg,1412548,Naomi,Brooklyn,Williamsburg,40.70806,-73.94224,Private room,60,3,1,10/12/2017,0.05,1,0
13076592,Cozy bedroom with brightly lit living space,3389514,Nathalie,Brooklyn,Bedford-Stuyvesant,40.69313,-73.93543,Private room,60,2,59,7/2/2019,1.56,1,6
13099742,Perfect Summer Apartment (1 Bedroom available),72770139,Francisco,Brooklyn,South Slope,40.66665,-73.98875,Private room,60,1,1,7/9/2016,0.03,1,0
13150529,Private Loft Bedroom in Bushwick,5561136,Yazmiyn,Brooklyn,Bushwick,40.6861,-73.90977,Private room,60,5,0,,,1,0
13208365,"Lovely, quiet and smoke free environment",65659872,Claudia,Brooklyn,Bushwick,40.70918,-73.92182,Private room,60,15,0,,,1,0
13234457,Cozy Clinton Hill Crib On Classon,2868,Letha M.,Brooklyn,Bedford-Stuyvesant,40.68258,-73.95871,Entire home/apt,60,29,2,7/31/2017,0.06,1,221
13262935,Lovely large bedroom in Brownstone (garden),9148721,Aurelie,Brooklyn,Bedford-Stuyvesant,40.68909,-73.94636,Private room,60,2,9,1/17/2018,0.24,2,0
13266202,Spacious living space in Williamsburg/Bushwick,14291958,Yiming (Steven),Brooklyn,Williamsburg,40.70644,-73.93968,Private room,60,3,2,10/10/2016,0.06,1,0
13377443,"Big, airy room in beautiful apartment",76004481,Sylvia,Brooklyn,Flatbush,40.65251,-73.96325,Private room,60,4,1,7/3/2017,0.04,1,0
13378207,Sunny - Private Room in Park Slope South,63227509,Alan,Brooklyn,Sunset Park,40.65886,-73.99054,Private room,60,2,0,,,1,41
13428478,Casa De Grattan,76566529,Brian,Brooklyn,Williamsburg,40.70624,-73.92861,Shared room,60,2,0,,,1,0
13513353,Bright Bedroom in Crown Heights,1490202,Jessica,Brooklyn,Crown Heights,40.67664,-73.95814,Private room,60,1,15,9/17/2016,0.41,1,0
13542287,"Large, sunny private bedroom in E. Williamsburg",17860156,Cheryn,Brooklyn,Williamsburg,40.7042,-73.94193,Private room,60,1,3,3/26/2017,0.08,1,0
13546425,Room in ground level brownstone with private yard,9501536,Morgan,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93935,Private room,60,2,2,7/11/2016,0.05,1,0
13588393,Private Room and Bathroom in Historic Bed-Stuy,50338266,Sammy,Brooklyn,Bedford-Stuyvesant,40.68731,-73.9478,Private room,60,1,0,,,1,0
13623671,Sunny Room in Hip Bushwick,26500909,Sarah,Brooklyn,Bushwick,40.70347,-73.92764,Private room,60,2,1,6/27/2016,0.03,1,0
13633299,"Brooklyn Room, Calm Spacious Oasis, Prospect Park",6136799,Christina,Brooklyn,Flatbush,40.65257,-73.96259,Private room,60,2,44,6/30/2019,1.33,1,1
13657515,Private Room in Beautiful Crown Heights,29342746,Tanisha,Brooklyn,Crown Heights,40.67477,-73.95313,Private room,60,2,1,5/27/2018,0.07,1,0
13674053,Beautiful & Sunny Room in Vibrant Bushwick!,45369628,Maya,Brooklyn,Bushwick,40.7017,-73.92344,Private room,60,2,0,,,1,0
13751603,Private room close to the center of Williamburg,80571474,August,Brooklyn,Williamsburg,40.71428,-73.95172,Private room,60,1,0,,,1,0
13772589,Beachside Antique Themed Room,36380968,Alex,Brooklyn,Brighton Beach,40.57577,-73.96115,Private room,60,1,18,7/5/2019,2.78,2,343
13839238,Sunny room in modern building located in Bedstuy,252059,David,Brooklyn,Bedford-Stuyvesant,40.69181,-73.94312,Private room,60,5,3,10/17/2016,0.08,1,0
13902591,Cozy and Cool East Williamsburg 1 BR in 2 BR,13499885,Arash,Brooklyn,Williamsburg,40.71281,-73.94603,Private room,60,6,2,1/5/2017,0.06,2,0
13921462,Sunny and spacious apartment in Brooklyn,1481058,Aris,Brooklyn,Greenpoint,40.73273,-73.95764,Private room,60,4,30,6/25/2018,0.83,2,0
13935511,Great Appartment with cool roomates in Bushwick,6169992,Geraldine,Brooklyn,Williamsburg,40.70282,-73.94287,Private room,60,1,0,,,1,0
13955139,Heart of Willimsburg- 1 block from bedford L stop,83101296,Ariana,Brooklyn,Williamsburg,40.71675,-73.95725,Private room,60,4,0,,,1,0
14092217,Skylight Room in 3 bedroom duplex,84779589,Maba,Brooklyn,Crown Heights,40.67059,-73.9337,Private room,60,2,147,7/2/2019,4.1,3,0
14101329,"Loft style apt, renovated",13225047,Lila,Brooklyn,Williamsburg,40.71912,-73.9572,Private room,60,1,53,3/15/2018,1.52,3,0
14300750,"Private room great for single travelers,  near JFK",6762657,Yvette,Brooklyn,East New York,40.67324,-73.88292,Private room,60,2,38,7/5/2019,1.07,2,357
14302945,"Cozy, Beautiful Bedroom in Shared Apartment",4803103,Sharina,Brooklyn,Prospect Heights,40.68224,-73.97302,Private room,60,5,0,,,1,18
14322182,Greenpoint amazing private room,15235299,Hai-Hsin,Brooklyn,Greenpoint,40.73293,-73.95919,Private room,60,3,52,5/5/2019,1.49,2,0
14696542,"Bright, Modern, Cozy Room in Brooklyn Artist's Apt",91147323,Kaitlyn,Brooklyn,Bedford-Stuyvesant,40.69918,-73.94513,Private room,60,2,159,7/6/2019,4.56,1,153
14757774,Sunny room in PRIME Brooklyn!,6803612,Jessica,Brooklyn,Bushwick,40.70497,-73.9233,Private room,60,4,3,9/23/2018,0.09,1,0
14772328,Amazing Space in the Heart of Williamsburg,62126843,James,Brooklyn,Williamsburg,40.71417,-73.94463,Entire home/apt,60,10,1,9/26/2017,0.05,1,0
14809302,A Small Room With Futon Bed In A House In Brooklyn,40236384,Oates,Brooklyn,Prospect-Lefferts Gardens,40.65934,-73.95937,Private room,60,1,19,4/4/2017,0.55,2,0
14918238,Beautiful Sunny Small Room,93743081,Sharon,Brooklyn,Bedford-Stuyvesant,40.68624,-73.95528,Private room,60,1,204,7/4/2019,5.92,1,163
14967790,"Master Bedroom,lots of natural and light furnished",94263025,Derek,Brooklyn,Bushwick,40.68918,-73.91217,Private room,60,1,11,2/18/2018,0.57,2,0
15004091,Cozy convenient Williamsburg bedrm!,50688724,S.A.,Brooklyn,Williamsburg,40.7065,-73.95568,Private room,60,3,76,6/21/2019,2.24,2,89
15016495,"Renting a bedroom, 1 week minimum",94777797,Maya,Brooklyn,Sunset Park,40.64925,-74.01147,Private room,60,7,0,,,1,88
15025988,Cozy Lofted Bedroom in East Williamsburg,94864882,Hanley,Brooklyn,Williamsburg,40.70661,-73.93584,Private room,60,1,1,10/1/2016,0.03,1,0
15088367,"CLASSIC BRICK BROOKLYN. Rooftop, plants, books...",7834564,Rebecca,Brooklyn,Crown Heights,40.67415,-73.95627,Private room,60,4,2,8/28/2018,0.06,1,14
15095589,"Comfortable Room in Lovely Home, quick ride to NYC",63913582,Karen,Brooklyn,Sunset Park,40.65651,-74.0029,Private room,60,2,34,6/13/2019,1,2,181
15107136,GAMBA Z's Artist Residency for Traveling Artists,19187413,Melissa,Brooklyn,Williamsburg,40.70547,-73.93747,Private room,60,20,0,,,2,363
15142578,Sunny bedroom in AMAZING LOCATION Williamsburg,6103075,Aviva,Brooklyn,Williamsburg,40.71435,-73.96336,Private room,60,14,1,9/30/2017,0.05,1,341
15164526,2MinToTrainsNiceRMaimonidesLutheranIndustryCity,96222132,Norma-Ester-,Brooklyn,Sunset Park,40.65607,-74.00306,Private room,60,1,25,6/7/2019,0.74,4,52
15166520,2MinTrainLovelyRMaimonidesLutheranIndustryCity,96222132,Norma-Ester-,Brooklyn,Sunset Park,40.65306,-74.0039,Private room,60,1,34,5/31/2019,1.05,4,294
15326614,Private Room in Williamsburg,52428829,Manuel,Brooklyn,Williamsburg,40.70683,-73.94582,Private room,60,1,0,,,1,0
15663344,Cozy Private Room in Williamsburg/Greenpoint Loft,20691787,Jeanne & Sara,Brooklyn,Greenpoint,40.72482,-73.95408,Private room,60,1,92,12/23/2018,2.85,1,0
15781521,Private Room in a 3 Bedroom Apartment!,24215329,Rohan,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92271,Private room,60,2,0,,,1,0
15940176,Cute room in Williamsburg BK,1252820,Marc,Brooklyn,Williamsburg,40.71329,-73.96322,Private room,60,5,72,7/6/2019,2.35,1,7
15956772,"Clean, Cozy Private Room in Classy Bushwick Apt",103611173,Jiyae,Brooklyn,Bushwick,40.69838,-73.91965,Shared room,60,1,0,,,1,0
15983444,Wonderful Private Room with Spacious Outdoor Patio,103850896,Ashley,Brooklyn,Williamsburg,40.71644,-73.9433,Private room,60,2,5,10/22/2017,0.16,2,0
16048422,Cute Greenpoint room,25599837,Louise,Brooklyn,Greenpoint,40.73419,-73.95675,Private room,60,3,1,1/2/2017,0.03,1,0
16054732,Charming apt in Bed-Study! Central location,4233535,Mariam,Brooklyn,Bedford-Stuyvesant,40.68376,-73.95851,Private room,60,1,0,,,1,0
16147405,Private room in Williamsburg,32545798,Sasha,Brooklyn,Williamsburg,40.71329,-73.96223,Private room,60,2,7,6/12/2017,0.23,5,0
16171868,"Private room in Bushwick, 20 minutes to Manhattan!",73447493,Alana,Brooklyn,Bedford-Stuyvesant,40.69587,-73.93407,Private room,60,2,37,6/24/2019,1.18,1,90
16185437,Cozy Bedroom in Centrally Located Apartment,22243853,Annie,Brooklyn,Williamsburg,40.7142,-73.96408,Private room,60,3,21,9/11/2018,0.72,1,0
16227708,"Large sunny private bedroom, private garden",106043391,Samuel,Brooklyn,Greenpoint,40.72743,-73.94491,Private room,60,3,0,,,1,0
16251572,Lovely apartment in Williamsburg,35261699,Harry,Brooklyn,Greenpoint,40.72253,-73.9435,Private room,60,7,6,12/30/2018,0.2,1,62
16309579,Private room in prime Cobble Hill neighborhood,9018292,R̩mi,Brooklyn,Boerum Hill,40.68894,-73.99037,Private room,60,7,0,,,1,0
16336860,Cozy room in 3 BR Williamsburg apartment,60736303,Charlotte,Brooklyn,Williamsburg,40.71457,-73.96332,Private room,60,2,1,1/1/2017,0.03,1,0
